"facility_id","property_id","value"
"park-039","fee-monthly","$70"
"park-039","weekday-typical-utilization",283
"park-039","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-040","enclosed",2
"park-040","attended",2
"park-040","capacity",995
"park-040","capacity-accessible",22
"park-040","operator","Republic Parking System"
"park-040","owner","MBTA"
"park-040","contact","MBTA Customer Support"
"park-040","contact-url","http://www.parkmbta.com/"
"park-040","contact-phone","617-222-3200"
"park-040","address","247 Old Driftway, Scituate, MA 02066"
"park-040","municipality","Scituate"
"park-040","payment-form-accepted","invoice"
"park-040","payment-form-accepted","mobile-app"
"park-040","payment-app","PayByPhone"
"park-040","payment-app-url","https://www.paybyphone.com/"
"park-040","payment-app-id","4435"
"park-040","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-040","fee-monthly","$70"
"park-040","weekday-typical-utilization",238
"park-040","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-041","enclosed",2
"park-041","attended",2
"park-041","capacity",76
"park-041","capacity-accessible",1
"park-041","operator","Town of Wakefield"
"park-041","owner","City/Town"
"park-041","contact","Town of Wakefield, Parking Clerk"
"park-041","contact-url","http://www.wakefield.ma.us"
"park-041","contact-phone","781-246-6330 "
"park-041","address","907 Main St, Wakefield, MA 01880"
"park-041","municipality","Wakefield"
"park-041","payment-form-accepted","credit-debit-card"
"park-041","payment-form-accepted","coin"
"park-041","fee-daily","$2"
"park-041","note","Town of Wakefield is responsible for parking maintenance, payments, and snow removal."
"park-042","enclosed",2
"park-042","attended",2
"park-042","capacity",402
"park-042","capacity-accessible",10
"park-042","operator","Republic Parking System"
"park-042","owner","MBTA"
"park-042","contact","MBTA Customer Support"
"park-042","contact-url","http://www.parkmbta.com/"
"park-042","contact-phone","617-222-3200"
"park-042","address","6 Garden Rd, Halifax, MA 02338"
"park-042","municipality","Halifax"
"park-042","payment-form-accepted","invoice"
"park-042","payment-form-accepted","mobile-app"
"park-042","payment-app","PayByPhone"
"park-042","payment-app-url","https://www.paybyphone.com/"
"park-042","payment-app-id","4436"
"park-042","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-042","fee-monthly","$70"
"park-042","weekday-typical-utilization",209
"park-042","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-043","enclosed",2
"park-043","attended",2
"park-043","capacity",194
"park-043","capacity-accessible",6
"park-043","operator","Republic Parking System"
"park-043","owner","MBTA"
"park-043","contact","MBTA Customer Support"
"park-043","contact-url","http://www.parkmbta.com/"
"park-043","contact-phone","617-222-3200"
"park-043","address","Bay Rd and Walnut Rd, Hamilton, MA 01982"
"park-043","municipality","Hamilton"
"park-043","payment-form-accepted","invoice"
"park-043","payment-form-accepted","mobile-app"
"park-043","payment-app","PayByPhone"
"park-043","payment-app-url","https://www.paybyphone.com/"
"park-043","payment-app-id","4234"
"park-043","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-043","fee-monthly","$70"
"park-043","weekday-typical-utilization",116
"park-043","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-044","enclosed",2
"park-044","attended",2
"park-044","capacity",482
"park-044","capacity-accessible",8
"park-044","operator","Republic Parking System"
"park-044","owner","MBTA"
"park-044","contact","MBTA Customer Support"
"park-044","contact-url","http://www.parkmbta.com/"
"park-044","contact-phone","617-222-3200"
"park-044","address","1070 Main St, Hanson, MA 02341"
"park-044","municipality","Hanson"
"park-044","payment-form-accepted","invoice"
"park-044","payment-form-accepted","mobile-app"
"park-044","payment-app","PayByPhone"
"park-044","payment-app-url","https://www.paybyphone.com/"
"park-044","payment-app-id","4437"
"park-044","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-044","fee-monthly","$70"
"park-044","weekday-typical-utilization",259
"park-044","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-045","enclosed",2
"park-045","attended",2
"park-045","capacity",6
"park-045","operator","Town of Weston"
"park-045","owner","City/Town"
"park-045","contact","Town of Weston, Parking Clerk"
"park-045","contact-url","https://www.weston.org/389/Transportation-Access"
"park-045","contact-phone","781-786-5010"
"park-045","address","105 Viles St, Weston, MA 02493"
"park-045","municipality","Weston"
"park-045","fee-daily","free"
"park-045","note","Town of Weston is responsible for parking maintenance, payments, and snow removal."
"park-046","enclosed",2
"park-046","attended",2
"park-046","capacity",159
"park-046","capacity-accessible",6
"park-046","operator","Republic Parking System"
"park-046","owner","MBTA"
"park-046","contact","MBTA Customer Support"
"park-046","contact-url","http://www.parkmbta.com/"
"park-046","contact-phone","617-222-3200"
"park-046","address","1 Washington Ave, Haverhill, MA 01832"
"park-046","municipality","Haverhill"
"park-046","payment-form-accepted","invoice"
"park-046","payment-form-accepted","mobile-app"
"park-046","payment-app","PayByPhone"
"park-046","payment-app-url","https://www.paybyphone.com/"
"park-046","payment-app-id","4235"
"park-046","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-046","fee-monthly","$70"
"park-046","weekday-typical-utilization",51
"park-046","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-047","enclosed",1
"park-047","attended",1
"park-047","capacity",308
"park-047","capacity-accessible",7
"park-047","operator","Republic Parking System"
"park-047","owner","MassDOT"
"park-047","contact","MBTA Customer Support"
"park-047","contact-url","http://www.parkmbta.com/"
"park-047","contact-phone","617-222-3200"
"park-047","address","136 Blackstone St, Boston, MA 02109"
"park-047","municipality","Boston"
"park-047","payment-form-accepted","cash"
"park-047","payment-form-accepted","credit-debit-card"
"park-047","fee-daily","multiple tiers"
"park-047","fee-monthly","multiple tiers"
"park-047","weekday-utilization-summary","No data"
"park-048","enclosed",2
"park-048","attended",2
"park-048","capacity",318
"park-048","capacity-accessible",8
"park-048","operator","Republic Parking System"
"park-048","owner","MBTA"
"park-048","contact","MBTA Customer Support"
"park-048","contact-url","http://www.parkmbta.com/"
"park-048","contact-phone","617-222-3200"
"park-048","address","Great Plain Ave and Broad Meadow Rd, Needham, MA 02492"
"park-048","municipality","Needham"
"park-048","payment-form-accepted","invoice"
"park-048","payment-form-accepted","mobile-app"
"park-048","payment-app","PayByPhone"
"park-048","payment-app-url","https://www.paybyphone.com/"
"park-048","payment-app-id","4371"
"park-048","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-048","fee-monthly","$70"
"park-048","weekday-typical-utilization",286
"park-048","weekday-utilization-summary","Arrive before a certain time"
"park-048","weekday-arrive-before","13:30:00"
"park-049","enclosed",2
"park-049","attended",2
"park-049","capacity",175
"park-049","capacity-accessible",6
"park-049","operator","Republic Parking System"
"park-049","owner","MBTA"
"park-049","contact","MBTA Customer Support"
"park-049","contact-url","http://www.parkmbta.com/"
"park-049","contact-phone","617-222-3200"
"park-049","address","Corey St andHastings St, West Roxbury, MA 02132"
"park-049","municipality","Boston"
"park-049","payment-form-accepted","invoice"
"park-049","payment-form-accepted","mobile-app"
"park-049","payment-app","PayByPhone"
"park-049","payment-app-url","https://www.paybyphone.com/"
"park-049","payment-app-id","4368"
"park-049","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-049","fee-monthly","$70"
"park-049","weekday-typical-utilization",87
"park-049","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-050","enclosed",2
"park-050","attended",2
"park-050","capacity",1690
"park-050","capacity-accessible",29
"park-050","operator","Republic Parking System"
"park-050","owner","MBTA"
"park-050","contact","MBTA Customer Support"
"park-050","contact-url","http://www.parkmbta.com/"
"park-050","contact-phone","617-222-3200"
"park-050","address","349 Lincoln St, Hingham, MA 02043"
"park-050","municipality","Hingham"
"park-050","payment-form-accepted","invoice"
"park-050","payment-form-accepted","mobile-app"
"park-050","payment-app","PayByPhone"
"park-050","payment-app-url","https://www.paybyphone.com/"
"park-050","payment-app-id","4438"
"park-050","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-050","fee-monthly","$70"
"park-050","weekday-typical-utilization",1113
"park-050","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-051","enclosed",2
"park-051","attended",2
"park-051","capacity",369
"park-051","capacity-accessible",14
"park-051","operator","Republic Parking System"
"park-051","owner","MBTA"
"park-051","contact","MBTA Customer Support"
"park-051","contact-url","http://www.parkmbta.com/"
"park-051","contact-phone","617-222-3200"
"park-051","address","Union St and Center St, Randolph, MA 02368"
"park-051","municipality","Randolph"
"park-051","payment-form-accepted","invoice"
"park-051","payment-form-accepted","mobile-app"
"park-051","payment-app","PayByPhone"
"park-051","payment-app-url","https://www.paybyphone.com/"
"park-051","payment-app-id","4439"
"park-051","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-051","fee-monthly","$70"
"park-051","weekday-typical-utilization",247
"park-051","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-052","enclosed",2
"park-052","attended",2
"park-052","capacity",119
"park-052","capacity-accessible",4
"park-052","operator","Republic Parking System"
"park-052","owner","MBTA"
"park-052","contact","MBTA Customer Support"
"park-052","contact-url","http://www.parkmbta.com/"
"park-052","contact-phone","617-222-3200"
"park-052","address","1 Pingree St, Hyde Park, MA 02136"
"park-052","municipality","Boston"
"park-052","payment-form-accepted","invoice"
"park-052","payment-form-accepted","mobile-app"
"park-052","payment-app","PayByPhone"
"park-052","payment-app-url","https://www.paybyphone.com/"
"park-052","payment-app-id","4369"
"park-052","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-052","fee-monthly","$70"
"park-052","weekday-typical-utilization",80
"park-052","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-053","enclosed",2
"park-053","attended",2
"park-053","capacity",170
"park-053","capacity-accessible",4
"park-053","operator","Town of Ipswich"
"park-053","owner","City/Town"
"park-053","contact","Town of Ipswich, Parking Clerk"
"park-053","contact-url","https://www.ipswichma.gov/616/Parking"
"park-053","contact-phone","978-356-6611"
"park-053","address","4 Peatfield St, Ipswich, MA 01938"
"park-053","municipality","Ipswich"
"park-053","fee-daily","free"
"park-053","note","Town of Ipswich is responsible for parking maintenance, payments, and snow removal."
"park-054","enclosed",2
"park-054","attended",2
"park-054","capacity",39
"park-054","capacity-accessible",1
"park-054","operator","Republic Parking System"
"park-054","owner","MBTA"
"park-054","contact","MBTA Customer Support"
"park-054","contact-url","http://www.parkmbta.com/"
"park-054","contact-phone","617-222-3200"
"park-054","address","48 Carroll Ave, Westwood, MA 02090"
"park-054","municipality","Westwood"
"park-054","payment-form-accepted","invoice"
"park-054","payment-form-accepted","mobile-app"
"park-054","payment-app","PayByPhone"
"park-054","payment-app-url","https://www.paybyphone.com/"
"park-054","payment-app-id","4370"
"park-054","fee-daily","$4 PayByPhone, $4.50 invoice"
"park-054","fee-monthly","$70"
"park-054","weekday-typical-utilization",21
"park-054","weekday-utilization-summary","Utilization never crosses 90% of capacity"
"park-055","enclosed",2
"park-055","attended",2
"park-055","capacity",57
"park-055","operator","Town of Weston"
"park-055","owner","City/Town"
"park-055","contact","Town of Weston, Parking Clerk"
"park-055","contact-url","http://www.weston.org"
"park-055","contact-phone","781-786-5010"
"park-055","address","198 Church St, Weston, MA"
